Order Date,Product Name,Revenue Stream,Unit Price,Quantity
2021-02-28,Product 7,Product,47.39,4
2021-02-28,License 6,License,74.76,2
2021-02-28,Product 4,Product,73.8,4
2021-03-01,Product 4,Product,36.87,3
2021-03-01,Product 2,Product,34.37,4
2021-03-01,Managed Service 1,Managed Service,65.27,1
2021-03-01,License 1,License,72.75,1
2021-03-02,Product 6,Product,70.87,1
2021-03-02,Product 3,Product,29.47,4
2021-03-03,Product 10,Product,19.31,2
2021-03-03,License 4,License,71.53,4
2021-03-03,Product 2,Product,36.79,3
2021-03-03,License 3,License,68.91,3
2021-03-04,Product 8,Product,52.96,4
2021-03-04,License 4,License,6.08,2
2021-03-04,License 3,License,71.51,3
2021-03-04,License 8,License,18.01,1
2021-03-04,Product 3,Product,14.11,2
2021-03-05,Product 2,Product,62.95,2
2021-03-05,License 1,License,1.25,4
2021-03-05,Product 10,Product,35.74,1
2021-03-05,Product 5,Product,20.5,3
2021-03-06,Product 3,Product,68.86,1
2021-03-06,License 6,License,45.65,3
2021-03-06,License 3,License,21.62,1
2021-03-06,License 2,License,5.4,3
2021-03-06,Product 12,Product,25.68,2
2021-03-07,Product 2,Product,74.22,4
2021-03-07,License 2,License,65.51,1
2021-03-08,License 3,License,94.3,4
2021-03-09,License 2,License,34.11,3
2021-03-09,License 2,License,95.89,4
2021-03-09,Product 10,Product,3.69,1
2021-03-09,Product 2,Product,68.88,3
2021-03-09,Product 11,Product,48.02,1
2021-03-10,Product 5,Product,27.48,3
2021-03-11,License 7,License,42.69,1
2021-03-12,License 5,License,97.92,3
2021-03-12,Product 9,Product,41.15,1
2021-03-12,Managed Service 1,Managed Service,5.75,1
2021-03-13,Product 5,Product,3.81,2
2021-03-13,License 5,License,22.72,2
2021-03-13,Product 8,Product,32.2,4
2021-03-14,License 6,License,94.28,3
2021-03-14,License 4,License,2.27,2
2021-03-14,Product 2,Product,20.11,2
2021-03-14,License 6,License,38.09,2
2021-03-15,Product 2,Product,25.03,2
2021-03-15,Managed Service 1,Managed Service,5.92,1
2021-03-15,Product 6,Product,26.02,4
2021-03-15,Product 8,Product,90.0,3
2021-03-16,License 7,License,15.4,4
2021-03-16,Managed Service 3,Managed Service,37.14,2
2021-03-16,Product 8,Product,20.76,3
2021-03-17,Product 3,Product,92.32,1
2021-03-17,License 1,License,24.95,2
2021-03-18,Product 5,Product,65.36,3
2021-03-18,License 3,License,25.74,2
2021-03-18,Product 3,Product,26.26,1
2021-03-18,Product 8,Product,12.05,2
2021-03-18,License 4,License,83.23,3
2021-03-19,Product 10,Product,11.97,2
2021-03-19,Product 6,Product,22.12,3
2021-03-19,License 5,License,64.25,2
2021-03-19,License 3,License,94.55,2
2021-03-19,License 4,License,52.32,1
2021-03-20,Product 2,Product,24.95,4
2021-03-20,License 6,License,46.39,3
2021-03-20,Product 4,Product,11.77,3
2021-03-20,Product 6,Product,62.66,1
2021-03-21,License 2,License,7.74,3
2021-03-21,License 6,License,34.89,4
2021-03-21,Product 7,Product,60.19,4
2021-03-22,Product 2,Product,77.55,3
2021-03-23,Product 7,Product,45.86,3
2021-03-23,Product 4,Product,6.37,3
2021-03-23,License 4,License,33.18,4
2021-03-24,Managed Service 1,Managed Service,95.52,4
2021-03-25,Product 10,Product,6.03,2
2021-03-25,Product 2,Product,54.44,2
2021-03-25,Product 11,Product,37.31,4
2021-03-25,License 2,License,56.57,3
2021-03-26,Product 4,Product,42.67,3
2021-03-26,Product 2,Product,43.6,4
2021-03-26,License 3,License,20.38,1
2021-03-26,Product 6,Product,97.59,2
2021-03-27,Product 12,Product,44.04,3
2021-03-27,Product 12,Product,81.18,1
2021-03-27,License 4,License,89.47,4
2021-03-28,Product 11,Product,60.37,4
2021-03-28,License 8,License,40.66,4
2021-03-29,Product 2,Product,78.1,3
2021-03-29,License 6,License,90.36,4
2021-03-29,License 8,License,31.23,3
2021-03-29,Managed Service 1,Managed Service,31.32,4
2021-03-30,License 1,License,98.3,1
2021-03-30,Product 9,Product,25.18,3
2021-03-30,Managed Service 2,Managed Service,10.22,1
2021-03-30,Managed Service 2,Managed Service,57.68,1
2021-03-31,Product 4,Product,49.57,1
2021-03-31,Product 10,Product,25.73,3
2021-03-31,Product 7,Product,9.38,4
2021-04-01,Product 7,Product,38.95,4
2021-04-01,Product 3,Product,85.15,3
2021-04-02,Managed Service 1,Managed Service,79.24,3
2021-04-02,Product 8,Product,56.39,4
2021-04-02,License 2,License,81.65,1
2021-04-02,Product 1,Product,67.22,4
2021-04-03,Product 1,Product,42.93,1
2021-04-04,Product 8,Product,66.45,2
2021-04-04,License 1,License,99.54,4
2021-04-04,Product 10,Product,54.91,2
2021-04-04,Product 9,Product,66.58,1
2021-04-05,License 7,License,68.99,3
2021-04-05,Product 1,Product,18.44,1
2021-04-05,Product 9,Product,57.82,1
2021-04-05,Product 9,Product,28.78,2
2021-04-06,Product 12,Product,42.13,3
2021-04-06,Product 12,Product,21.39,4
2021-04-07,Managed Service 3,Managed Service,45.02,4
2021-04-07,License 1,License,11.38,3
2021-04-07,Product 11,Product,94.55,1
2021-04-08,Product 6,Product,31.07,3
2021-04-08,Product 12,Product,58.14,4
2021-04-09,Product 10,Product,37.87,3
2021-04-09,License 8,License,96.53,3
2021-04-10,Managed Service 1,Managed Service,97.5,2
2021-04-10,Product 5,Product,21.26,2
2021-04-10,Product 5,Product,26.39,1
2021-04-10,Product 5,Product,63.48,4
2021-04-10,Product 10,Product,15.23,1
2021-04-11,Product 9,Product,48.11,2
2021-04-12,Managed Service 2,Managed Service,49.08,4
2021-04-12,Product 10,Product,52.97,1
2021-04-12,Product 8,Product,1.43,4
2021-04-12,License 4,License,48.9,4
2021-04-12,Product 8,Product,30.89,3
2021-04-13,Product 12,Product,59.3,2
2021-04-13,Product 5,Product,15.14,4
2021-04-13,License 6,License,65.24,4
2021-04-14,License 3,License,6.92,3
2021-04-14,Managed Service 3,Managed Service,89.9,4
2021-04-15,License 6,License,59.87,3
2021-04-15,License 8,License,38.2,4
2021-04-15,Product 10,Product,11.64,1
2021-04-15,Managed Service 3,Managed Service,78.45,3
2021-04-16,License 4,License,71.05,4
2021-04-16,Product 3,Product,58.37,3
2021-04-16,Product 9,Product,39.22,1
2021-04-16,Managed Service 3,Managed Service,40.24,3
2021-04-16,License 7,License,83.76,3
2021-04-17,Product 10,Product,18.97,2
2021-04-17,Product 3,Product,52.66,4
2021-04-17,Product 9,Product,55.62,3
2021-04-18,Product 4,Product,63.89,4
2021-04-18,License 3,License,3.79,1
2021-04-18,License 6,License,91.99,2
2021-04-19,License 8,License,96.09,4
2021-04-20,License 3,License,4.61,3
2021-04-20,Product 9,Product,13.38,4
2021-04-20,Product 10,Product,52.31,1
2021-04-20,Product 3,Product,81.73,2
2021-04-20,Product 12,Product,34.32,1
2021-04-21,Product 8,Product,20.26,4
2021-04-21,License 4,License,66.68,4
2021-04-21,License 5,License,26.66,3
2021-04-22,License 4,License,34.87,3
2021-04-22,Product 12,Product,44.8,1
2021-04-22,License 5,License,32.09,3
2021-04-22,Product 4,Product,57.89,4
2021-04-23,Product 3,Product,49.36,4
2021-04-24,Product 9,Product,16.53,1
2021-04-24,Managed Service 1,Managed Service,34.07,3
2021-04-24,License 4,License,38.75,3
2021-04-25,Product 2,Product,10.98,2
2021-04-25,Product 8,Product,50.87,4
2021-04-26,Product 11,Product,86.51,3
2021-04-26,License 7,License,31.57,1
2021-04-27,License 1,License,55.16,2
2021-04-27,Product 6,Product,69.07,1
2021-04-28,Product 10,Product,80.27,3
2021-04-28,Managed Service 3,Managed Service,25.73,4
2021-04-28,License 9,License,55.06,2
2021-04-29,License 7,License,15.13,1
2021-04-29,Product 9,Product,2.1,1
2021-04-29,License 1,License,38.64,2
2021-04-30,License 6,License,35.02,4
2021-04-30,Product 2,Product,19.62,1
2021-04-30,Managed Service 2,Managed Service,68.37,4
2021-04-30,License 9,License,8.22,2
2021-05-01,Product 11,Product,54.42,3
2021-05-01,License 7,License,47.16,1
2021-05-02,Managed Service 2,Managed Service,62.84,3
2021-05-02,Product 1,Product,68.15,1
2021-05-03,License 9,License,39.98,4
2021-05-03,License 9,License,22.11,4
2021-05-03,Product 5,Product,43.32,1
2021-05-03,License 2,License,8.76,4
2021-05-03,License 1,License,21.87,1
2021-05-04,Product 11,Product,19.91,3
2021-05-04,License 8,License,64.54,1
2021-05-04,Product 4,Product,85.32,3
2021-05-04,License 4,License,85.73,3
2021-05-04,License 6,License,66.75,1
2021-05-05,Product 9,Product,39.86,3
2021-05-05,Product 7,Product,42.71,3
2021-05-05,Product 6,Product,88.76,3
2021-05-05,License 4,License,62.58,4
2021-05-06,License 5,License,8.11,2
2021-05-06,Product 3,Product,29.58,3
2021-05-06,Product 11,Product,15.53,1
2021-05-07,Product 3,Product,81.59,2
2021-05-07,Product 5,Product,11.25,3
2021-05-07,Product 7,Product,34.93,4
2021-05-07,Product 11,Product,90.65,2
2021-05-07,License 5,License,3.49,4
2021-05-08,Product 5,Product,27.87,4
2021-05-08,License 2,License,18.34,2
2021-05-08,License 4,License,10.11,2
2021-05-08,Managed Service 1,Managed Service,96.53,2
2021-05-08,Product 2,Product,47.43,1
2021-05-09,Product 8,Product,49.88,2
2021-05-09,Product 3,Product,74.68,2
2021-05-09,Managed Service 3,Managed Service,90.38,4
2021-05-09,License 9,License,47.84,1
2021-05-10,Managed Service 2,Managed Service,90.63,2
2021-05-10,Product 4,Product,47.95,3
2021-05-11,Product 12,Product,62.79,1
2021-05-11,Product 2,Product,5.15,2
2021-05-12,Product 10,Product,54.96,4
2021-05-13,Managed Service 2,Managed Service,96.0,2
2021-05-13,License 8,License,69.0,3
2021-05-13,License 5,License,7.52,2
2021-05-13,Product 2,Product,64.89,3
2021-05-14,Product 10,Product,74.49,1
2021-05-14,Product 12,Product,69.27,4
2021-05-14,Product 9,Product,25.7,1
2021-05-14,License 8,License,5.96,2
2021-05-14,License 2,License,56.1,1
2021-05-15,License 9,License,77.59,2
2021-05-15,Managed Service 2,Managed Service,17.3,3
2021-05-15,License 7,License,44.14,1
2021-05-15,License 7,License,92.8,2
2021-05-16,License 6,License,6.33,2
2021-05-16,Managed Service 2,Managed Service,43.51,4
2021-05-16,Product 7,Product,39.22,4
2021-05-16,Product 7,Product,89.91,4
2021-05-16,License 7,License,33.11,1
2021-05-17,Product 2,Product,91.9,3
2021-05-17,Product 12,Product,71.15,3
2021-05-17,Managed Service 1,Managed Service,10.83,3
2021-05-17,Product 11,Product,7.83,2
2021-05-18,License 6,License,19.38,1
2021-05-18,Product 4,Product,27.77,2
2021-05-18,License 4,License,9.85,2
2021-05-19,Product 5,Product,86.5,2
2021-05-20,Product 5,Product,81.29,2
2021-05-21,License 8,License,50.73,4
2021-05-21,License 1,License,92.51,3
2021-05-21,License 7,License,59.53,3
2021-05-21,License 9,License,56.45,3
2021-05-21,Managed Service 2,Managed Service,32.75,3
2021-05-22,License 1,License,95.26,3
2021-05-22,Product 8,Product,7.13,4
2021-05-22,Product 7,Product,21.03,3
2021-05-23,Managed Service 3,Managed Service,16.68,1
2021-05-23,License 4,License,90.24,1
2021-05-24,License 9,License,76.75,2
2021-05-24,Product 2,Product,38.28,4
2021-05-24,License 4,License,68.41,4
2021-05-24,License 4,License,88.77,3
2021-05-25,Product 1,Product,60.82,1
2021-05-26,License 2,License,97.94,1
2021-05-26,Product 1,Product,44.96,3
2021-05-26,Product 8,Product,74.94,1
2021-05-26,License 4,License,41.55,4
2021-05-26,Managed Service 3,Managed Service,38.87,3
2021-05-27,License 6,License,22.77,4
2021-05-27,Product 5,Product,26.65,4
2021-05-28,Product 1,Product,41.95,1
2021-05-29,Product 2,Product,82.51,1
2021-05-29,License 5,License,73.56,3
2021-05-29,License 6,License,69.65,1
2021-05-30,License 9,License,66.82,4
2021-05-30,License 1,License,98.78,1
2021-05-30,Product 10,Product,10.38,2
2021-05-30,Product 9,Product,95.53,1
2021-05-30,License 9,License,84.76,1
2021-05-31,License 9,License,78.7,1
2021-06-01,Product 4,Product,88.07,4
2021-06-01,Product 10,Product,2.45,1
2021-06-01,Product 12,Product,72.37,3
2021-06-02,Managed Service 1,Managed Service,6.84,4
2021-06-02,Managed Service 3,Managed Service,90.83,4
2021-06-02,License 7,License,74.88,3
2021-06-02,Product 3,Product,22.95,4
2021-06-02,Managed Service 2,Managed Service,4.88,1
2021-06-03,Product 10,Product,11.59,1
2021-06-03,Product 10,Product,67.01,3
2021-06-03,Product 1,Product,46.66,3
2021-06-04,License 4,License,18.67,3
2021-06-05,Product 3,Product,5.1,1
2021-06-05,Product 3,Product,57.08,4
2021-06-05,License 2,License,17.52,1
2021-06-05,License 6,License,56.22,4
2021-06-06,Product 9,Product,52.02,2
2021-06-06,Product 9,Product,78.35,3
2021-06-07,License 9,License,45.72,1
2021-06-07,License 2,License,44.81,2
2021-06-07,Product 7,Product,58.92,1
2021-06-07,Managed Service 3,Managed Service,89.84,4
2021-06-08,Product 1,Product,8.22,4
2021-06-08,Product 2,Product,8.12,4
2021-06-08,Managed Service 2,Managed Service,19.8,2
2021-06-09,License 4,License,30.68,3
2021-06-09,License 2,License,29.12,1
2021-06-09,Product 9,Product,86.51,1
2021-06-09,Product 8,Product,8.36,3
2021-06-10,License 4,License,88.93,3
2021-06-10,Product 12,Product,74.54,1
2021-06-10,License 2,License,54.62,2
2021-06-10,Managed Service 2,Managed Service,85.64,3
2021-06-11,License 3,License,86.97,4
2021-06-11,Product 9,Product,35.81,3
2021-06-12,Managed Service 3,Managed Service,65.05,3
2021-06-13,License 3,License,99.67,4
2021-06-13,Product 1,Product,81.33,3
2021-06-13,License 6,License,49.76,3
2021-06-13,Product 2,Product,45.2,3
2021-06-14,License 1,License,28.2,4
2021-06-14,License 1,License,4.32,3
2021-06-14,License 3,License,33.03,3
2021-06-15,Product 12,Product,83.7,4
2021-06-15,Product 8,Product,49.76,3
2021-06-15,License 9,License,41.03,3
2021-06-15,Product 11,Product,28.49,1
2021-06-16,Product 6,Product,44.77,2
2021-06-16,Product 4,Product,88.56,4
2021-06-16,Product 3,Product,78.88,4
2021-06-17,License 1,License,49.17,4
2021-06-17,License 5,License,73.56,4
2021-06-18,Product 1,Product,87.22,1
2021-06-18,License 8,License,52.81,3
2021-06-18,Product 5,Product,15.51,4
2021-06-19,Product 4,Product,90.98,2
2021-06-19,License 1,License,99.18,3
2021-06-19,Product 7,Product,79.87,1
2021-06-19,Product 8,Product,50.07,3
2021-06-20,Managed Service 3,Managed Service,93.3,4
2021-06-20,Product 5,Product,86.41,1
2021-06-21,Product 6,Product,75.34,4
2021-06-21,License 2,License,89.3,2
2021-06-21,License 8,License,14.51,3
2021-06-21,Product 10,Product,1.88,4
2021-06-21,License 8,License,33.37,3
2021-06-22,License 1,License,86.39,4
2021-06-23,Product 8,Product,68.8,2
2021-06-23,License 2,License,71.56,4
2021-06-24,Product 4,Product,20.82,1
2021-06-24,Managed Service 2,Managed Service,66.5,2
2021-06-24,License 4,License,50.22,2
2021-06-24,Product 8,Product,4.76,4
2021-06-24,Product 10,Product,1.89,2
2021-06-25,License 5,License,18.74,2
2021-06-25,License 7,License,98.94,3
2021-06-25,Product 7,Product,25.01,4
2021-06-25,Managed Service 2,Managed Service,59.41,2
2021-06-26,Managed Service 3,Managed Service,33.44,3
2021-06-26,License 6,License,11.46,1
2021-06-26,Product 2,Product,52.84,4
2021-06-26,Product 1,Product,5.13,2
2021-06-27,Product 3,Product,77.5,4
2021-06-28,Product 3,Product,79.75,2
2021-06-28,Managed Service 3,Managed Service,51.93,4
2021-06-28,Product 8,Product,94.43,3
2021-06-28,Product 7,Product,44.56,4
2021-06-29,Product 3,Product,75.69,1
2021-06-29,Product 5,Product,39.77,3
2021-06-29,Product 9,Product,8.83,3
2021-06-30,Product 4,Product,13.34,2
2021-06-30,Product 6,Product,6.69,2
2021-06-30,Product 11,Product,46.33,2
2021-06-30,Product 3,Product,84.3,2
2021-06-30,Managed Service 2,Managed Service,8.5,4
2021-07-01,Product 12,Product,26.77,2
2021-07-02,Product 4,Product,95.55,2
2021-07-03,Managed Service 3,Managed Service,29.27,3
2021-07-03,License 2,License,15.39,4
2021-07-04,License 8,License,24.56,4
2021-07-05,Product 9,Product,74.58,3
2021-07-05,Product 8,Product,5.76,4
2021-07-05,License 8,License,5.89,4
2021-07-06,Product 11,Product,93.82,4
2021-07-06,Product 12,Product,87.31,3
2021-07-06,License 9,License,60.91,4
2021-07-06,Product 12,Product,12.91,4
2021-07-07,Product 7,Product,99.49,1
2021-07-07,License 5,License,20.1,2
2021-07-07,Product 9,Product,54.74,1
2021-07-07,Managed Service 1,Managed Service,23.34,2
2021-07-08,Managed Service 3,Managed Service,96.32,4
2021-07-08,License 8,License,18.77,3
2021-07-08,Product 9,Product,35.29,4
2021-07-08,License 2,License,82.46,4
2021-07-09,License 9,License,62.72,1
2021-07-09,Product 7,Product,86.56,4
2021-07-09,Product 12,Product,90.99,4
2021-07-10,Product 2,Product,14.58,4
2021-07-10,License 5,License,7.93,4
2021-07-11,Product 6,Product,34.15,1
2021-07-11,Product 12,Product,37.3,1
2021-07-11,License 9,License,22.54,1
2021-07-12,License 7,License,25.27,3
2021-07-13,Product 12,Product,53.16,1
2021-07-13,Product 11,Product,34.1,1
2021-07-13,License 5,License,14.2,1
2021-07-13,Product 10,Product,21.85,4
2021-07-14,License 5,License,65.01,3
2021-07-14,License 9,License,47.42,1
2021-07-14,Product 1,Product,17.24,3
2021-07-14,Product 9,Product,99.99,2
2021-07-14,License 3,License,85.59,2
2021-07-15,Product 5,Product,21.76,1
2021-07-15,Product 7,Product,25.24,1
2021-07-15,Product 3,Product,64.27,3
2021-07-15,Product 7,Product,11.32,1
2021-07-16,License 9,License,77.68,2
2021-07-16,Product 10,Product,83.06,2
2021-07-16,License 5,License,52.69,1
2021-07-16,Managed Service 2,Managed Service,44.05,1
2021-07-16,Product 11,Product,60.4,1
2021-07-17,Managed Service 2,Managed Service,17.22,3
2021-07-18,Product 8,Product,54.22,2
2021-07-18,Product 10,Product,57.04,1
2021-07-18,Product 4,Product,78.54,3
2021-07-19,Product 11,Product,77.63,1
2021-07-20,Product 5,Product,17.14,3
2021-07-20,Product 11,Product,44.46,3
2021-07-21,Product 2,Product,28.36,1
2021-07-21,Product 1,Product,61.01,4
2021-07-21,Product 3,Product,78.1,2
2021-07-21,License 3,License,86.31,4
2021-07-22,Product 11,Product,9.21,4
2021-07-22,License 9,License,87.72,2
2021-07-22,Product 5,Product,30.81,3
2021-07-22,Managed Service 1,Managed Service,48.03,4
2021-07-23,Product 7,Product,38.14,2
2021-07-23,Product 9,Product,98.55,1
2021-07-23,Product 1,Product,34.84,2
2021-07-24,Product 4,Product,55.46,1
2021-07-24,Product 7,Product,94.07,4
2021-07-24,Product 9,Product,15.05,2
2021-07-24,License 8,License,70.23,1
2021-07-24,Product 6,Product,71.3,4
2021-07-25,Product 6,Product,95.4,3
2021-07-25,Product 5,Product,10.07,4
2021-07-26,Product 7,Product,38.13,4
2021-07-26,License 6,License,82.49,3
2021-07-26,Managed Service 2,Managed Service,58.92,1
2021-07-27,Managed Service 1,Managed Service,92.08,1
2021-07-27,License 1,License,33.49,4
2021-07-28,License 3,License,11.99,1
2021-07-29,License 8,License,69.2,1
2021-07-29,Product 11,Product,55.28,4
2021-07-30,Product 6,Product,95.36,4
2021-07-30,License 4,License,46.41,4
2021-07-30,Product 10,Product,29.5,4
2021-07-31,License 7,License,82.54,2
2021-07-31,License 2,License,55.83,2
2021-08-01,Managed Service 3,Managed Service,69.45,3
2021-08-01,License 6,License,80.5,4
2021-08-02,Product 1,Product,75.31,3
2021-08-02,Managed Service 3,Managed Service,32.22,1
2021-08-02,License 8,License,90.8,4
2021-08-02,License 6,License,58.37,1
2021-08-02,Product 5,Product,2.02,1
2021-08-03,Managed Service 1,Managed Service,68.93,3
2021-08-04,Product 3,Product,56.87,3
2021-08-04,Product 11,Product,37.47,2
2021-08-05,License 5,License,82.36,3
2021-08-05,Product 4,Product,32.39,1
2021-08-05,License 2,License,32.11,4
2021-08-05,Product 10,Product,33.34,4
2021-08-06,Product 9,Product,47.17,3
2021-08-06,Product 9,Product,19.42,1
2021-08-07,Product 2,Product,81.93,2
2021-08-07,License 3,License,33.69,3
2021-08-07,Product 9,Product,64.92,3
2021-08-08,Managed Service 1,Managed Service,2.29,3
2021-08-08,License 7,License,15.67,2
2021-08-08,License 3,License,99.23,3
2021-08-09,Managed Service 3,Managed Service,11.28,4
2021-08-09,Product 11,Product,38.7,2
2021-08-09,Product 10,Product,90.09,1
2021-08-10,Product 4,Product,74.75,4
2021-08-10,License 9,License,3.39,1
